Timestamp,o pana e sitelen.,"sitelen li tan ala tan ma ilo kulupu? (ni li ken: ilo Discord, lipu Facebook, ilo Telegram, ilo YouTube).
tan la sina o sona e ni: seme li pana e sitelen lon tenpo seme?",o pana e nasin tawa sitelen lon ma,ni li tan ma seme?,ni li tan tenpo seme?,seme li sitelen e ni? o pana e nimi ona lon ma,tan li lon la o pana e nasin tan pi sitelen ni,sitelen li tan seme li lon nasin seme?,ni li tan tenpo seme?,seme li sitelen e ni? o pana e nimi ona,o pana e sitelen Lasina pi sitelen ni. nimi li lon poki nimi la o pana e kalama nimi.,sina wile toki ante la o toki!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,variants used,,other variations
6/29/2024 10:48:17,https://drive.google.com/open?id=1aNnQ7bpmeXOTg9_QLpTsnM3vxYXHqmV4,ala (no),,,,,,VRChat,3/16/2024,,"tawa lon linja
ijo kala mi ijo pona pilin
sinpin sewi

mi pilin e",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mixed stacking and scaling.
6/29/2024 10:48:59,https://drive.google.com/open?id=1JIS2SqxIYC6dQvdo4jLK70a3Og371GZF,ala (no),,,,,,VRChat,3/6/2024,,ni monsuta.	kule wawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No stacking and scaling.
6/29/2024 10:49:42,https://drive.google.com/open?id=1Dp-HykM-SDhzJhdYHB-cSnmij1FbrTJ6,ala (no),,,,,,VRChat,3/16/2024,,"mi mije la
mun ante

jan pona uta e kili
o pali e kala",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mars ""mije"" is used 1 time.",,Mixed stacking and scaling.
6/29/2024 10:50:14,https://drive.google.com/open?id=1CXmQq6ZXqHUefLcBk0VLIGYKS4rcsqeJ,ala (no),,,,,,VRChat,3/30/2024,,"o kama sona e sitelen pona                        mi ken sitelen lon sinpin
ni li wile ala e wawa                                sina ken sona lukin e sitelen mi walo lon sinpin
sitelen wan li lipu wan la pali li pona                o sitelen tawa mi.                mu
                                                nasin sitelen li ken ante lon tenpo
ni la ni mi li ken ante lili li ken ante suli",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No stacking and scaling.
6/29/2024 10:50:54,https://drive.google.com/open?id=13PeT9zYlz6mQ_Qtvn7Q0YTEYl8Yl_YOp,ala (no),,,,,,VRChat,3/30/2024,,"	mi sona lili e sitelen pona
o kama	sina sona yupekosi e sitelen pona
	sina sona suli e sitelen pona

seli
seli",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mixed stacking and scaling.
sitelen pona is lexically combined? (Maybe?)"
6/29/2024 10:51:21,https://drive.google.com/open?id=1G5bY7zDEOBpPF_FL18GS03QXBKTCUcNi,ala (no),,,,,,VRChat,3/30/2024,,"sitelen pona.	ona lipu lipu.		mi mi mi mi.
lipu ala sona ala selo
toki ala toki supa lape.
sina li pona la mi li pona.	toki mi jan Panta
				mi kama sona e toki pona",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mixed stacking and scaling
Two-stroke ""akesi"" is used 1 time.",,"Mixed stacking and scaling.
Nasin Sitelen Kalama Pu is used."
6/29/2024 10:51:59,https://drive.google.com/open?id=1SwLWMbcUhmnjb1H3HNfN-ObpWoFJxLZt,ala (no),,,,,,VRChat,3/30/2024,,"supa
toki
mi suli                        mi sina ona
sina suli                kon wawa                        mi wawa

                        kon wawa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stacking and scaling is used.
6/29/2024 10:52:53,https://drive.google.com/open?id=1kd4dy5zrgsv7K0fe6XlMfrLqjsmaWz4o,ala (no),,,,,,VRChat,3/30/2024,,"kama tawa
mi kama jo e ilo pi laso pona",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Long pi is used 1 time.,,Stacking and scaling is not used.
6/29/2024 10:53:33,https://drive.google.com/open?id=1hDAgxYOKRr_Ibi0uwHI4mYumuSKIGirX,ala (no),,,,,,VRChat,3/30/2024,,jo anu seme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/2024 10:54:01,https://drive.google.com/open?id=1PcE73nYo9WmqNIhfgmfwq00-7ML6QEwi,ala (no),,,,,,VRChat,3/30/2024,,No unique text.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/2024 10:54:29,https://drive.google.com/open?id=1xH0vAR0Fjksh6dvk2v6O-v5LBJPfL8BN,ala (no),,,,,,VRChat,3/3/2024,,"mi olin e kijetesantakalu
suli lii seli
sina mi
ilo tawa suli li kalama nasa
ona",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stacking and scaling is not used.
6/29/2024 10:54:54,https://drive.google.com/open?id=1BEaC3-koaOOV1GiTmMTF7XZVZ3waY7d8,ala (no),,,,,,VRChat,3/30/2024,,no unique text.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/2024 10:58:58,https://drive.google.com/open?id=1pTMmm-MCNB1Dk4UUgCl6qegj6Zker9at,ala (no),,,,,,VRChat,3/30/2024,,"lon musi la sijelo mi li akesi	nimi sina li seme	nimi mi li
a taso mi lukin e soweli pi kute suwli		pona",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two-stroke akesi is used 1 time.,,No stacking and scaling
6/29/2024 10:59:45,https://drive.google.com/open?id=1APdkpCavCPCTkP07g8LeS4wqYXYOeYKX,ala (no),,,,,,VRChat,3/30/2024,,"mi ken weka e sitelen
kepeken nasin seme
a mi kama sona
nimi mi li soweli Papoli		lipu li wile e
pona
mi jan Ke Tami
pona mute",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"No stacking and scaling
Nasin Sitelen Kalama Pu is used."
6/29/2024 11:00:18,https://drive.google.com/open?id=1qxFS0neVTzuS_0uWVzVqInxVQ4Zdoue2,ala (no),,,,,,VRChat,3/30/2024,,no unique text.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No stacking and scaling
6/29/2024 11:01:01,https://drive.google.com/open?id=171IJz3XP6kJbwcUBDvjGgRwqpkuh0gGB,ala (no),,,,,,VRChat,3/30/2024,,sitelen li wile e tenpo suli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/2024 11:01:34,https://drive.google.com/open?id=182c8r0jcd7TqwXVEw5IXEhDpy68GMBIk,ala (no),,,,,,VRChat,3/30/2024,,"o kama pona tawa ma pi toki mute

????a
toki taso",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Long pi is used 1 time.,,No stacking and scaling
6/29/2024 11:02:11,https://drive.google.com/open?id=19Ix_6Fx61wn4x08wjVW6b1j7KyE3JbLq,ala (no),,,,,,VRChat,3/30/2024,,"kijetesantakalu				kijetesantakalu li
luka
lanpan					mute
namako namako namako		soweli	soweli	soweli ni li seme
namako namako namako		soweli		soweli pona li moku e seme",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pepper ""namako"" is used 6 times.
Pana ""lanpan"" is used 1 time.
Luka ""mute"" is used 1 time,",,
6/29/2024 11:02:34,https://drive.google.com/open?id=1mZPbs6xucKToPZqEwtSZcOdDHxvNZgpJ,ala (no),,,,,,VRChat,3/30/2024,,"mu mu a
		sona mi li weka
kala Iwi	mi a li weka ala e ona
		li wile ala e weka",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nasin Sitelen Kalama Pu is used,
Stacking and scaling is not used."
6/29/2024 11:02:57,https://drive.google.com/open?id=1mCzuarmsrAueiy4HEQc9PqrHA9bBtONN,ala (no),,,,,,VRChat,3/30/2024,,"o luka ala e kasi
ni li ken moli e sina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Directional ni is used 1 time.,,No stacking and scaling
6/29/2024 11:03:23,https://drive.google.com/open?id=1dSYg9z8F2GcBuTap1jh3gE57R8LE5Yva,ala (no),,,,,,VRChat,3/30/2024,,"sijelo ona li suwi
sijelo len
selo seli selo
insa open
poki",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No stacking and scaling
6/29/2024 11:03:54,https://drive.google.com/open?id=1A4eSmuoFJ4SkiHL69FbZNFodI9tYYEfi,ala (no),,,,,,VRChat,3/3/2024,,"kasi kasi kasi kasi kasi kasi kasi	wawa mute. sina ni lon tenpo pi suli seme.
ala	nimi ala
moku supa lape
olin moku moku.	soweli mi li mu tawa mi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Directional ni is used 1 time.
Long pi is used 1 time.",,Mixed stacking and scaling.
6/29/2024 11:04:18,https://drive.google.com/open?id=1OZBKjd0rYw081-QSL9Ljz8inC7npKTll,ala (no),,,,,,VRChat,3/30/2024,,mi ken sitelen kin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/2024 11:05:14,https://drive.google.com/open?id=1hFXMbtpnWpXRIsnD0YIOeZN6mtU_eitY,ala (no),,,,,,VRChat,3/30/2024,,toki a sina pilin seme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No stacking and scaling,,
6/29/2024 11:05:46,https://drive.google.com/open?id=1V3oDSgfjFkFg2fOhM7i1bXoku11L36KF,ala (no),,,,,,VRChat,3/30/2024,,"sina ken ala ken sina
lukin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/2024 11:06:14,https://drive.google.com/open?id=1Tab6adl3Bv10plSahCbmF0Un7lBqAfno,ala (no),,,,,,VRChat,3/30/2024,,"sitelen pilin ala
mi moli pona taso		sike pona
a pona",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No stacking and scaling
6/29/2024 11:06:46,https://drive.google.com/open?id=1LVJSxcRfINHlWXESO-hnoJ3NJr1OEBzV,ala (no),,,,,,VRChat,3/30/2024,,"a a a 		ni
mi sona e musi BATTERY telo wawa
mi olin e moku telo wawa ni.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Directional ni is used 1 time.,,No stacking and scaling
6/29/2024 11:07:15,https://drive.google.com/open?id=13vGltsiFuqNQtYFx3omk450fn94hL0rk,ala (no),,,,,,VRChat,3/30/2024,,moli li musi ala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/2024 11:07:39,https://drive.google.com/open?id=1Z1aisqRoT-byPpuPg2nL5W87NkkBSMkj,ala (no),,,,,,VRChat,3/30/2024,,"mi kama sitelen sitelen.	ona li moli e jan.	sitelen mute li lon.
musi a		ni
ona ni		kijetesantakalu		kijetesantakalu
kijetesantakalu
ni",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Directional ni is used 3 times.,,No stacking and scaling
6/29/2024 11:08:08,https://drive.google.com/open?id=1K_R8GIMePpA3SFjP5-PFXlWjcSyxTrKZ,ala (no),,,,,,VRChat,3/30/2024,,ni li sama lukin tawa sielen sitelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Directional ni is used 1 time.,,
6/29/2024 11:08:35,https://drive.google.com/open?id=1Ab0sx1aOc3AGhYz1Tg_gjIoRrCnQrg3P,ala (no),,,,,,VRChat,3/30/2024,,"sitelen li		nimi pi toki pini ????		sina ike mute
mi sona taso e			musi
ona nimi ni		taso musi seme
ona li ni lon		jaki mi wile sona
			mi sona ala",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Directional ni is used 1 time.
Long pi is used 1 time.",,No stacking and scaling
6/29/2024 11:09:15,https://drive.google.com/open?id=1qTGJYZPvGIrJb6ChGyqfzFQJVY5M_Nxm,ala (no),,,,,,VRChat,3/30/2024,,"lon a
		a		sitelen sitelen
	mi sona ala e ona	mi sona taso e
	ona li lon		nimi ni",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mixed stacking and scaling.
6/29/2024 11:09:39,https://drive.google.com/open?id=1BRP2eVAvxa-2U9NJT0y_6UxkkqvdDqeQ,ala (no),,,,,,VRChat,3/30/2024,,"mi jan Sekuso utala
unpa utala uta",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rotated ""unpa"" is used 1 time.",,
6/29/2024 11:10:21,https://drive.google.com/open?id=1IQfwz9D_ctTvcXqBj5BE_6h9CdSFUngn,ala (no),,,,,,VRChat,3/30/2024,,"mi jan Panta
jan Panta li pona
sina toki suwi
mi wile e pilin pona lon sina",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Two-stroke ""akesi"" is used 1 time.",,"Nasin Kalama Pu is used.
Mixed stacking and scaling."
6/29/2024 11:11:05,https://drive.google.com/open?id=1Pb_PREGVw4guh74gs8nzm2HJA4ZpjONR,ala (no),,,,,,VRChat,3/3/2024,,"lipu li pini.				toki
					a",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/2024 11:11:33,https://drive.google.com/open?id=1g6tnZz3t4Gsp8SAPRYcXfylTdjxCBRZ1,ala (no),,,,,,VRChat,3/3/2024,,waso li suwi.		mi soweli suwi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stacking and scaling is not used.
6/29/2024 11:12:01,https://drive.google.com/open?id=1sX_mEPaTfj0SlpmsreYjy54D3A4I0SW6,ala (no),,,,,,VRChat,3/30/2024,,"	mi o pali e
suwi	ma sin anu seme
		mi soweli li suwi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stacking and scaling is not used.
6/29/2024 11:13:18,https://drive.google.com/open?id=1OlCZrff1UE0Qt6jymewEQR06cj0gn05k,ala (no),,,,,,VRChat,3/30/2024,,"nimi sina li pona. luka li seme seme

sina pana e nimi pi sona Inli luka soweli ?????
nimi pi sona Inli

epiku

ni
moli",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Directional ni is used 1 time.
Long pi is used 2 times.",,Stacking and scaling is used.
6/29/2024 11:13:49,https://drive.google.com/open?id=1txGpODU5vOZDMEqRPFt9liw1DNcfiJv_,ala (no),,,,,,VRChat,3/30/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/2024 11:15:06,https://drive.google.com/open?id=1HF-wHYn7oS_arvEseM3hFbEuhJDYjyCW,ala (no),,,,,,VRChat,3/3/2024,,"kili jelo
mi wile moku e ona
ma ilo la sina ken ala
a taso        pakala
taso sina ilo la ken",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No stacking and scaling.
6/29/2024 11:15:44,https://drive.google.com/open?id=1H8hBWSp_tyL3sgPswNMDCaBbsBdECkyt,ala (no),,,,,,VRChat,3/30/2024,,"akesi li ken lon ma
akesi li ken lon telo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Two-stroke ""akesi"" is used 2 times.",,No stacking and scaling.
6/29/2024 11:17:18,https://drive.google.com/open?id=14avxyTtEc_eQnUzSYssoKVLIe3t1doqO,ala (no),,,,,,VRChat,3/30/2024,,"akesi
waso li suwi
jan Tekinowi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Two-stroke ""akesi"" is used 1 time.",,jan Tekinowi nameglyph is used.
6/29/2024 11:18:08,https://drive.google.com/open?id=1G-Ix0OYW6jh6b79j18sgEgr5cd01jDoj,ala (no),,,,,,VRChat,3/30/2024,,"pona
mi alasa e ona",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/2024 11:18:39,https://drive.google.com/open?id=10ZJBOanYxl0MtkHZ-z8UYrLhCFx8nwCc,ala (no),,,,,,VRChat,3/30/2024,,"akesi
waso li suwi
jan Tekinowi",same exact image as 452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Two-stroke ""akesi"" is used 1 time.",,"
jan Tekinowi nameglyph is used"
6/29/2024 11:19:47,https://drive.google.com/open?id=1De28csaaPf4ip6P_h2kUk79mvRJWEl1V,ala (no),,,,,,VRChat,3/30/2024,,mi wile e akesi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Two-stroke ""akesi"" is used 1 time.",,
6/29/2024 11:20:15,https://drive.google.com/open?id=19SMnY1THBwsRYZfWk_ojQ0ZiwxZWMp7A,ala (no),,,,,,VRChat,3/30/2024,,"ijo uta ilo
pali moku kepeken	     ala     uta  suno  kasi
luka			walo pimeja loje jelo laso	jan sowlei aksi pipi waso kala	lon insa monsi monsi anpa sewi sewi
lili suli	pilin plin kute	moku kili pan	wan tu mute ala ale
soweli",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Two-stroke ""akesi"" is used 1 time.
Secular ""sewi"" is used 1 time.",,
6/29/2024 11:20:42,https://drive.google.com/open?id=1f6YmhQiPaacXzrSXkojDV2NFLbfJVMMU,ala (no),,,,,,VRChat,3/30/2024,,"nanpa mute luka luka luka tu
0	1	2	5	20	100
ala 	wan	tu	luka	mute	ale",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arabic numerals are used.
6/29/2024 11:21:33,https://drive.google.com/open?id=1Medt3e4PCatg4G5h2ZTeDFYcDK91bpW_,ala (no),,,,,,VRChat,3/30/2024,,"seme? lon li lon
mi pakala
seme li lon
lon li lon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/2024 11:21:55,https://drive.google.com/open?id=1B-bUBe3Tnno4CJBVGz8q1Fb8uHLrpzKG,ala (no),,,,,,VRChat,3/30/2024,,pona ala pona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/2024 11:22:38,https://drive.google.com/open?id=16M40hdNwTIaaEEA6nBr8mNsPREJdY2Pe,ala (no),,,,,,VRChat,3/30/2024,,tenpo wan la waso laso li lon. waso lasoli moku e pipi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stacking and scaling is not used.
6/29/2024 11:23:09,https://drive.google.com/open?id=15_9zzs6nMNFvVog1LWowYTbh3TVLyxKt,ala (no),,,,,,VRChat,3/30/2024,,mi awen ken ala lukin a sina sina sina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/2024 11:24:00,https://drive.google.com/open?id=1vsuJYGzsxv7fL6VnEievEuPtM7DR_1fY,ala (no),,,,,,VRChat,3/30/2024,,"mi ken lukin e sitelen pi jan ala
tawo sina la ala.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Long pi is used 1 time.,,Stacking and scaling is used.
6/29/2024 11:24:28,https://drive.google.com/open?id=1DcmDDB1d1w50XuA5o9-uH4SXBkmBv8Km,ala (no),,,,,,VRChat,3/30/2024,,"sijelo mi li ko. moku moku??????????olin???pipi?mi pilin sowlei??????
		o pilin ike ala
		kalama Mekaman li kama lon suno nanpa luka tu pi mun nanpa wan.	mi sitelen e toki. olin mi -> kijetesantakalu. kijetesantakalu li pona mute. ni li. sitelen pona li pona. kijetesantakalu pi wawa nasa.
,mi sona lili.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Long pi is used 1 time.,,"Nasin Sitelen Kalama is used.
Mixed stacking and scaling."
6/29/2024 11:25:19,https://drive.google.com/open?id=1PjGTad7_aOq7WcpIEklQhLybXKfNqhaq,ala (no),,,,,,VRChat,3/30/2024,,tenpo pi toki kalama ala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Long pi is used 1 time.,,Stacking and scaling is not used.
6/29/2024 11:30:15,https://drive.google.com/open?id=1WO9zTscIQYkWazPoJWQAm0eIZFJVgF_a,ala (no),,,,,,VRChat,4/13/2024,,"waso waso	
			tomo tawa,
		ilopi moli jan.	upa poki lon sike tawa
	ilo tawa.
???li ijo telo anu seme.
mu					monsuta kiwen	soweli",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Long lon is used 1 time.
Long pi is used 1 time.",,Mixed stacking and scaling.
6/29/2024 11:31:12,https://drive.google.com/open?id=1gUhuuLnbgW0YZx8oNrug2RAyXE8kBI2Z,ala (no),,,,,,VRChat,4/13/2024,,"waso tomo  palisa sina.
sike waso.	akesi akesi.	mun li ken seme.

ni li sike waso ala.
			waso.	mi kala.
		kala pi sijleo mun a a.
mi waso ala tan tawa sewi ala.		kala kala telo anu seme. ilo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Two-stroke ""akesi"" is used 1 time.",,Mixed stacking and scaling.
6/29/2024 11:32:39,https://drive.google.com/open?id=1rATE9_h_amz1Vr41bRbL_RWkBODBWYno,ala (no),,,,,,VRChat,4/13/2024,,"soweli. sina ilo soweli suwi.	sowlei
wile suwi wile suwi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mixed stacking and scaling.
6/29/2024 11:33:19,https://drive.google.com/open?id=101WMRENsNXlDNNDqOkD49d5laLdsBiPj,ala (no),,,,,,VRChat,4/13/2024,,Duplicate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/2024 11:33:53,https://drive.google.com/open?id=1wtFNhoOZT3B5_0WFngR3H1CsDCccSGUA,ala (no),,,,,,VRChat,4/13/2024,,waso mun palisa		waso tomo palisa li Ijoijoijo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nasin Kalama Sitelen is used.
6/29/2024 11:34:53,https://drive.google.com/open?id=1lGw_WYCSCw6pI2i1KkQyN9n8iP6oC776,ala (no),,,,,,VRChat,4/20/2024,,"sona ale la
ona li kama soan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stacking and scaling is used.
6/29/2024 11:35:27,https://drive.google.com/open?id=1qg8Ws1RSDWq_Nbrjmqoq8Bx94n5eiBCA,ala (no),,,,,,VRChat,4/20/2024,,"kasi Majeli
toki a kasi o.        kili Potato kasi. MUTE KIJETESANTAKALU. kijetesantakalu. kijetesantakalu. kijetesantakalu. kijetesantakalu. kijetesantakalu. kijetesantakalu. kijetesantakalu. kijetesantakalu. kijetesantakalu.
kijetesantakalu. kijetesantakalu.
kijetesantakalu. kijetesantakalu.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Luka ""mute"" is used 1 time.",,Nasin Sitelen Kalama Pu is used.
6/29/2024 11:36:14,https://drive.google.com/open?id=1MjUCY5qkC6iA5XQNeW9SLc1e2QTy-4YA,ala (no),,,,,,VRChat,4/20/2024,,jan Lusijea li lon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nasin Sitelen Kalama pi Linja Lili is used.
6/29/2024 11:37:17,https://drive.google.com/open?id=193KtjJICwwsL7BtQVt9V7tCIkNqX1Snb,ala (no),,,,,,VRChat,4/20/2024,,tonsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/2024 11:37:48,https://drive.google.com/open?id=19H4oHXkSEdFbv7lXABbDsBm2tsHMhyK6,ala (no),,,,,,VRChat,4/20/2024,,kasi Majeli li lon ni li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Directional ni is used 1 time.,,
6/29/2024 11:38:34,https://drive.google.com/open?id=1b_UHYMak2Ju52Ew9FmLijgLQ66nvmQTL,ala (no),,,,,,VRChat,4/20/2024,,"mi????tan
a lon tenpo kama po kala.
ni",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/2024 11:39:15,https://drive.google.com/open?id=13dAaHr3WLTDcDC3S_PYZP5eIywEEtdbV,ala (no),,,,,,VRChat,4/20/2024,,kijetesantakalu.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/2024 11:39:56,https://drive.google.com/open?id=1ZIqYPJiDVVV4I6Q4kuW6PtoW0Npz_P_J,ala (no),,,,,,VRChat,4/20/2024,,Duplicate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/2024 11:40:51,https://drive.google.com/open?id=1xDChXTOe6GSiORjTvFNbaCNBaIWI2E5H,ala (no),,,,,,VRChat,4/20/2024,,"mi ken ala toki pona
mi ken ala toki e toki pona	ilo
lon la a			kepeken",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stacking and scaling is used.
6/29/2024 11:41:25,https://drive.google.com/open?id=1KPsSNI858M33zJP0bm0kgk-ahwHzGBCh,ala (no),,,,,,VRChat,4/27/2024,,"waso li lon ala
pan suwi li lon ala
ken la pan suwi li waso",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stacking and scaling is not used.
6/29/2024 11:42:30,https://drive.google.com/open?id=146Sw3F7c85K5qmALn1-c1M8RBuJNrjdm,ala (no),,,,,,VRChat,5/18/2024,,soweli sike li lon supa. wawa mute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stacking and scaling is not used.
6/29/2024 11:43:10,https://drive.google.com/open?id=1vjQgOGTXaLIwGS2hjo1BcEF91tLCpdeT,ala (no),,,,,,VRChat,5/18/2024,,"soweli sike li
sike e sike
lon ijo sike",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stacking and scaling is not used.
6/29/2024 11:43:52,https://drive.google.com/open?id=1PZ1GdeED3TCxKVODd05Pk3Hk0jsO-czw,ala (no),,,,,,VRChat,5/18/2024,,"kasi li lon supa
kasi li tomo
tomo li lon ma",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/2024 11:44:37,https://drive.google.com/open?id=1ypDrpU-PtsKcJu2xBFMgdMFye8s4EtYG,ala (no),,,,,,VRChat,5/18/2024,,"kasi li lon insa poki
poki li lon supa
supa li lon insa tomo
tomo li lon ma",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stacking and scaling is not used.
6/29/2024 11:45:12,https://drive.google.com/open?id=1LRjgc5u0oE14fibZaHRGmpWuYwq4s23-,ala (no),,,,,,VRChat,,,"kasi li lon insa poki
poki li lon supa
supa li lon insa tomo
tomo li lon ma",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stacking and scaling is not used.
6/29/2024 11:45:57,https://drive.google.com/open?id=1eqtFO0CpL3R6DqrcGOTMcY50xSPCTKXW,ala (no),,,,,,VRChat,5/18/2024,,kasi li lon supa lon tomo lon ma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/29/2024 11:46:30,https://drive.google.com/open?id=1e02EYHTZpkh7ZeBI_4Zd1x-IbD2Z9BLQ,ala (no),,,,,,VRChat,5/18/2024,,"jan pi sona sijeloli wawa e lukin mi
ni la mi ken pana e suno tan ona",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Directional ni is used 1 time.,,Stacking and scaling is not used.
6/29/2024 11:47:19,https://drive.google.com/open?id=1lAMgoR-6jtAJRSKcz9djMm1QAyOCnW8Y,ala (no),,,,,,VRChat,5/18/2024,,"soweli mi li wile e moku
taso mi pana e moku
lon tenpo poka",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stacking and scaling is not used.
6/29/2024 11:48:25,https://drive.google.com/open?id=1wEpjcfKIFor94vlyL__G9nXM44KO_9Yq,ala (no),,,,,,VRChat,5/18/2024,,"tenpo tenpo
soweli	soweli sona",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
